Zip_Code,Median
23606,48194.0
23607,20754.0
23608,41129.5
23661,39938.0
23662,108981.0
23663,24277.5
23664,150000.0
23666,53224.0
23669,45661.0
23692,300000.0
23693,104809.0
23696,87299.0
23701,59722.0
23702,39341.0
23704,19179.0
23707,56207.5
23803,53342.5
23805,41509.0
23824,39944.0
23829,0.0
23830,49267.0
23831,300000.0
23832,67535.0
23833,56792.0
23834,39684.0
23836,180799.5
23838,79358.0
23841,52586.0
23842,51298.0
23847,34995.0
23851,28547.0
23860,35122.5
23867,39730.0
23868,32190.5
23870,0.0
23874,44165.0
23875,300000.0
23884,300000.0
23901,36633.5
23921,30912.0
23922,64990.0
23923,23469.0
23927,46738.5
23950,45713.0
23968,35829.0
23970,26717.0
23974,37080.0
24012,44593.0
24013,300000.0
24014,99604.0
24015,44035.0
24016,34308.0
24017,300000.0
24018,79361.5
24019,184170.5
24053,43495.0
24055,25954.0
24060,25833.0
24064,56744.0
24065,61696.0
24072,53104.0
24073,57901.0
24077,90296.0
24078,44537.0
24084,47428.5
24090,44149.0
24095,66665.0
24102,40607.0
24104,60344.0
24112,37814.0
24122,300000.0
24124,45071.0
24127,46288.0
24136,35676.0
24137,28507.0
24141,36664.5
24148,27636.0
24149,300000.0
24153,39823.0
24162,36962.0
24174,53952.0
24179,62969.0
24184,70507.0
24185,28306.0
24201,36590.0
24202,51504.0
24210,26163.0
24212,68202.0
24216,21512.0
24224,28619.0
24225,300000.0
24230,25694.0
24243,32547.0
24250,46395.0
24251,24070.0
24256,27879.0
24260,41921.0
24263,26837.5
24266,56609.0
24271,46659.0
24273,18532.0
24277,21621.0
24281,19308.0
24288,33889.0
24293,53595.0
24301,40012.0
24312,32205.0
24315,42171.0
24317,29035.0
24319,53051.0
24328,300000.0
24330,23743.0
24333,22239.0
24343,40874.0
24347,81012.0
24348,33615.0
24354,36517.0
24360,300000.0
24361,39592.5
24368,44073.0
24370,27493.0
24401,41751.0
24421,62335.0
24426,33199.5
24435,35177.0
24437,300000.0
24440,52180.0
24445,56354.0
24450,155575.5
24477,53895.0
24479,36676.0
24501,300000.0
24502,40104.5
24503,82325.5
24504,25672.0
24521,52156.0
24522,59636.0
24523,37426.5
24527,35071.0
24531,49424.0
24540,32383.0
24541,25547.0
24549,60747.0
24551,66580.0
24557,39526.0
24558,69308.0
24572,23605.0
24574,53375.0
24576,43505.0
24577,35864.0
24586,49764.0
24588,39745.0
24589,22475.0
24592,37689.0
24605,42025.0
24609,39178.0
24614,45638.0
24630,55600.0
24631,300000.0
24634,35690.0
24651,39612.0
24656,34896.0
24701,32217.0
24712,47111.0
24716,22666.0
24736,37552.0
24739,36168.0
24740,31207.0
24817,23669.0
24818,15313.0
24827,35010.5
24874,60235.0
24892,25775.0
24944,38220.0
24946,43919.0
24970,23445.0
24977,26862.0
24981,36358.0
24983,27797.0
25003,41120.0
25015,41165.0
25033,45161.0
25043,22181.0
25045,38044.0
25053,50040.0
25064,170646.5
25085,33025.0
25134,47172.0
25140,34336.0
25162,41013.5
25177,44107.0
25201,43144.0
25202,38742.0
25208,170121.5
25209,19441.0
25213,51849.0
25251,35620.0
25260,23672.0
25271,25007.0
25276,28051.5
25301,18272.0
25302,33930.5
25303,30587.0
25304,184666.5
25305,26770.0
25309,46789.0
25312,31788.0
25313,56046.0
25314,89598.0
25315,36099.0
25320,36771.0
25401,164811.5
25403,89681.0
25404,44108.0
25405,51710.0
25411,40677.0
25414,171954.5
25425,78571.0
25427,300000.0
25428,63332.0
25431,22237.0
25438,60846.0
25442,300000.0
25443,85750.0
25456,43644.0
25504,36518.0
25506,32277.0
25508,300000.0
25517,29923.0
25524,35798.0
25526,66884.0
25530,165974.0
25537,38969.0
25545,66920.0
25550,34686.0
25555,52176.0
25559,46334.0
25570,21115.0
25606,34486.0
25621,32925.0
25625,37985.0
25638,24068.0
25661,45942.0
25701,52626.0
25702,20282.0
25703,10875.0
25705,39792.0
25801,26672.5
25823,40765.0
25827,36537.0
25832,300000.0
25845,48246.0
25871,40861.0
25880,42064.0
25901,163241.0
25922,22289.0
25927,42993.0
25958,36798.0
25976,42419.0
26003,42337.5
26035,44311.0
26036,53045.0
26037,300000.0
26040,39038.0
26047,43790.0
26062,42088.0
26070,34379.0
26101,35041.0
26105,36910.0
26134,43709.0
26147,31817.0
26150,63036.0
26155,172605.5
26164,37235.0
26175,34067.0
26184,51520.5
26187,57866.0
26201,36487.0
26205,43704.0
26217,35150.0
26230,300000.0
26238,300000.0
26241,34403.0
26250,52170.0
26253,53609.0
26259,13519.0
26261,33120.0
26280,29333.0
26292,40038.0
26301,35850.0
26330,55218.0
26335,31213.0
26346,35180.0
26347,182258.0
26354,22674.0
26386,35861.0
26415,36403.0
26416,23575.0
26425,28845.0
26431,47808.0
26444,43638.0
26452,35977.0
26456,35404.0
26501,71043.0
26505,19982.0
26508,73950.5
26521,54193.0
26537,37044.0
26554,42623.0
26559,39625.5
26570,48702.0
26582,35672.0
26585,49245.0
26610,38804.0
26623,25525.0
26651,38495.0
26704,24199.0
26705,177556.0
26717,158454.0
26743,17453.0
26757,35026.0
26801,48079.0
26807,37069.0
26833,300000.0
27006,60938.0
27012,74678.0
27014,50242.0
27017,22956.0
27018,41631.0
27021,40036.0
27023,77123.0
27027,22310.0
27028,39297.0
27030,45103.0
27041,28167.0
27046,34304.0
27048,51275.5
27050,0.0
27051,300000.0
27055,29775.5
27101,23073.5
27103,58896.0
27104,31279.0
27105,24330.0
27106,95724.0
27107,38824.0
27127,45420.5
27203,30182.5
27205,40829.0
27208,32792.0
27214,44962.0
27215,30644.0
27217,36363.0
27229,38053.0
27239,49026.0
27243,20284.0
27244,300000.0
27248,40663.0
27249,97036.0
27253,57298.5
27258,30092.0
27260,19962.0
27262,30828.0
27265,72456.0
27278,62814.0
27284,70579.0
27288,21151.0
27292,26509.0
27295,45960.0
27301,45427.0
27302,62599.5
27312,53247.0
27313,46183.0
27316,41931.0
27317,38130.0
27320,49695.5
27326,44715.0
27330,32875.0
27332,168931.5
27340,56889.0
27344,34113.0
27349,300000.0
27350,44310.5
27356,25344.5
27358,108197.0
27360,49266.5
27370,59197.0
27375,63576.0
27376,60111.0
27379,37936.5
27401,19274.0
27403,25379.0
27405,21342.0
27406,44433.0
27407,44613.0
27408,37118.0
27409,131232.0
27410,57490.0
27411,19772.0
27412,22001.0
27455,66866.0
27501,44027.5
27502,300000.0
27504,175786.0
27505,52298.0
27509,169479.0
27510,166794.5
27511,77973.0
27513,93114.0
27514,93701.0
27516,20912.0
27517,81569.0
27519,219596.5
27521,37520.0
27522,67810.0
27524,35158.0
27525,43278.0
27526,56207.0
27529,56008.0
27530,32145.0
27534,53579.0
27536,20451.0
27537,29781.0
27539,116056.0
27540,72307.0
27541,41522.0
27542,40627.5
27543,73455.0
27545,190030.5
27546,34198.0
27549,31593.0
27551,45477.0
27557,23721.0
27559,165735.5
27560,98872.0
27563,19938.0
27565,26745.0
27568,38385.0
27573,22285.0
27574,49601.0
27577,35611.0
27582,168012.0
27583,56799.0
27587,79986.5
27591,52200.0
27593,176432.5
27597,60378.0
27601,36308.0
27603,44439.0
27604,176787.5
27606,43548.0
27607,32711.5
27608,300000.0
27609,44596.0
27610,45275.5
27612,91475.0
27613,44849.0
27614,300000.0
27615,49303.0
27616,35015.0
27617,300000.0
27701,24719.0
27703,40627.0
27704,40769.0
27705,166595.0
27707,37058.0
27709,55887.0
27710,30633.5
27712,67281.0
27713,101390.5
27801,21901.0
27803,37534.0
27804,48534.0
27805,28117.0
27806,300000.0
27807,46994.5
27809,69967.0
27817,37471.0
27820,158895.0
27822,45816.0
27828,42893.0
27830,35796.0
27832,36190.0
27834,50533.0
27839,168069.5
27840,162827.0
27844,24251.0
27845,34664.5
27847,31062.0
27855,12999.0
27856,43159.0
27858,25136.0
27864,40769.0
27865,35779.5
27868,74344.0
27870,25721.0
27886,34797.5
27889,300000.0
27890,22995.0
27892,27780.0
27893,42587.5
27894,14177.0
27899,39027.0
27909,300000.0
27910,41196.0
27917,31575.0
27920,300000.0
27925,33998.5
27932,33798.0
27937,52243.0
27948,176514.5
27949,58981.0
27950,55156.0
27954,0.0
27970,172922.5
27983,40101.0
27985,40373.5
28001,47875.0
28009,47792.0
28012,37434.5
28016,41252.0
28018,37075.0
28020,30991.0
28021,49797.0
28023,177160.5
28025,61627.0
28027,85304.5
28031,137460.0
28032,300000.0
28036,142838.0
28037,300000.0
28040,26021.0
28041,46058.5
28043,21682.0
28052,36779.5
28054,37210.0
28056,186346.5
28073,33723.0
28075,84225.0
28078,74897.0
28079,64378.5
28081,61091.0
28083,33923.0
28086,36212.0
28088,47803.0
28091,41694.0
28092,38956.0
28097,52823.5
28098,27375.0
28101,42141.0
28103,43128.0
28104,182307.0
28105,83246.0
28110,58315.5
28112,52233.0
28115,53337.0
28117,83085.0
28119,20276.0
28120,42509.5
28125,40379.0
28128,300000.0
28133,33105.0
28134,39050.0
28135,29696.0
28138,40632.0
28145,45520.0
28146,49387.0
28147,45928.0
28150,24461.0
28152,42468.0
28159,25019.0
28160,22103.0
28164,25501.5
28168,35233.0
28170,14617.0
28173,57184.0
28202,174106.5
28203,44672.0
28204,300000.0
28205,34602.5
28207,211829.0
28208,27941.0
28209,175919.0
28210,75405.5
28211,59371.0
28212,34572.5
28213,39202.0
28214,44894.0
28215,31287.0
28216,22002.0
28217,28416.0
28223,33127.0
28226,118927.0
28227,44101.0
28262,76968.0
28269,47279.0
28270,197811.0
28273,300000.0
28277,93324.5
28278,64766.0
28301,25846.0
28303,37184.0
28304,38590.0
28306,55400.0
28307,65016.0
28311,55713.0
28312,35385.0
28314,55948.5
28315,61786.0
28320,32643.0
28327,33423.5
28328,40943.0
28329,23603.0
28333,34909.0
28334,29041.5
28338,31309.0
28340,21530.0
28341,300000.0
28345,39450.0
28348,53709.5
28352,30179.0
28358,45463.5
28359,22130.0
28360,45109.0
28364,19955.0
28365,37413.0
28366,43094.0
28368,37387.0
28370,21627.0
28376,35590.0
28377,25725.0
28379,14722.0
28380,28911.0
28382,39463.0
28383,26617.0
28384,33628.0
28385,29149.5
28387,29124.0
28390,34980.0
28391,40053.0
28392,18774.0
28394,44016.0
28398,36765.0
28401,25597.0
28403,46906.0
28405,47556.5
28409,64068.0
28412,56658.0
28420,37865.0
28428,23886.5
28430,40781.5
28433,39386.5
28436,47153.0
28438,27696.0
28442,32354.0
28443,45687.0
28445,62393.0
28450,40756.0
28451,43539.5
28457,42180.0
28458,300000.0
28459,35355.0
28461,74646.0
28462,32324.0
28463,16499.0
28464,37649.0
28472,37996.0
28478,32739.0
28479,36652.0
28501,29295.0
28504,39427.5
28510,48355.0
28511,0.0
28513,74975.0
28516,40989.0
28518,34938.0
28525,42414.0
28532,55198.5
28540,36151.0
28546,45775.0
28547,0.0
28551,27831.5
28557,47187.5
28560,44471.0
28562,35895.0
28570,178041.0
28574,48538.0
28579,47772.5
28580,27386.0
28584,63139.0
28586,38138.0
28590,62242.0
28601,80510.0
28602,27491.0
28604,60888.0
28607,34692.0
28610,51622.0
28612,33346.0
28613,42986.5
28621,300000.0
28623,46285.5
28625,38036.5
28630,170431.5
28634,32988.0
28635,25396.0
28638,45641.0
28640,35650.0
28642,30035.0
28645,33900.0
28650,41158.0
28654,49131.0
28655,43247.0
28657,42270.0
28658,44518.5
28659,34355.0
28669,32492.0
28670,21509.0
28671,48018.0
28676,54707.0
28677,46778.0
28678,34881.0
28679,58561.0
28681,46080.0
28693,28576.0
28697,28317.0
28704,69581.0
28712,44855.0
28713,0.0
28714,28897.0
28715,29007.0
28716,34316.0
28719,26041.0
28721,29938.0
28723,39802.0
28730,54918.0
28734,33911.0
28739,35349.5
28741,55410.0
28743,24847.0
28746,46185.0
28748,176687.0
28752,37222.0
28754,40942.0
28756,45843.0
28759,58086.5
28762,28854.0
28772,23293.0
28773,46512.5
28777,35166.0
28778,47087.0
28779,43090.5
28781,44435.0
28782,51123.0
28786,50442.0
28787,61384.0
28791,55338.0
28792,31430.0
28801,32935.0
28803,39648.0
28804,67337.0
28805,66481.0
28806,300000.0
28901,34122.0
28906,37521.0
29003,33453.0
29006,26426.0
29010,45853.0
29015,29863.0
29016,79286.5
29020,28204.0
29033,57727.5
29036,85994.0
29039,35536.0
29042,18501.0
29045,54400.0
29047,34339.0
29048,27501.0
29052,28791.0
29054,44193.5
29058,24739.0
29061,178958.0
29063,173918.0
29069,32834.5
29072,70019.0
29073,49682.5
29075,300000.0
29101,33055.0
29102,32512.5
29104,31162.0
29108,46865.0
29112,38374.0
29115,29027.5
29128,44728.0
29130,42440.0
29133,26908.0
29138,44236.5
29142,49081.0
29148,28963.0
29150,29021.0
29153,36733.0
29154,56142.0
29160,45927.0
29161,25732.0
29162,41149.0
29163,17776.0
29169,50722.5
29170,61668.5
29172,43181.0
29180,22181.5
29201,55054.0
29203,28285.5
29204,44691.0
29205,62767.0
29206,73020.5
29209,169392.0
29210,48173.0
29212,187766.0
29223,183349.5
29229,300000.0
29301,28022.0
29302,47537.0
29303,24269.0
29306,19414.0
29307,49994.0
29316,63858.5
29325,172424.5
29334,48905.0
29340,38496.0
29341,25117.5
29349,178305.5
29353,20034.5
29356,42694.0
29360,30677.0
29364,29404.5
29368,300000.0
29369,300000.0
29374,300000.0
29379,23938.0
29384,48937.0
29388,47040.0
29401,68707.5
29403,38347.0
29405,27369.0
29406,66926.0
29407,53841.0
29410,50940.0
29412,59164.0
29414,77079.0
29418,30514.0
29420,95341.0
29437,20787.0
29438,0.0
29440,18265.0
29445,63750.0
29449,52248.0
29450,48464.0
29455,300000.0
29456,38727.5
29458,42744.0
29461,43770.0
29464,67987.5
29466,300000.0
29472,41848.5
29475,35351.0
29477,50099.0
29483,69326.0
29485,89019.0
29488,30994.0
29501,300000.0
29506,54133.0
29511,39829.0
29512,39493.0
29520,31407.0
29526,43921.0
29532,26093.0
29536,14884.0
29541,40473.0
29544,300000.0
29546,23819.0
29550,28564.0
29554,30974.5
29560,38191.0
29565,32804.5
29566,51684.5
29569,22390.0
29570,28465.5
29571,39815.0
29574,27508.0
29575,43170.0
29576,54209.0
29577,48501.0
29579,61967.0
29585,300000.0
29588,37392.0
29590,40968.0
29605,31872.0
29607,42074.0
29609,19503.5
29611,23485.0
29615,60565.5
29617,43733.0
29620,37338.0
29621,70712.0
29624,300000.0
29625,36121.0
29626,61378.0
29627,19265.0
29630,22533.0
29631,300000.0
29639,40419.0
29640,31838.0
29642,41157.5
29644,49983.0
29645,45082.5
29646,168010.0
29649,50648.0
29650,69622.0
29651,45820.0
29653,31094.0
29654,34746.0
29655,22474.0
29657,41746.0
29669,27446.0
29670,40870.0
29671,39952.0
29672,68515.0
29673,33860.5
29676,300000.0
29678,32826.5
29680,50187.0
29681,79495.5
29687,43101.5
29690,40910.0
29691,32087.0
29692,21800.5
29693,28721.0
29697,42533.0
29706,12429.0
29709,27035.0
29710,54422.0
29715,185606.5
29720,37322.0
29728,29443.5
29729,32350.5
29730,39846.5
29732,43971.5
29745,44611.0
29801,43224.0
29802,48558.0
29803,300000.0
29812,31842.0
29827,35502.0
29828,21016.0
29829,57306.0
29831,47203.5
29832,23257.0
29841,42287.0
29851,26970.5
29853,49040.0
29902,300000.0
29906,55799.0
29907,44225.0
29910,53994.0
29911,29069.0
29918,28154.5
29920,80133.0
29926,90431.5
29935,48745.0
29936,39226.0
29940,51366.0
29944,33765.0
30002,49692.0
30004,74805.0
30008,51607.5
30011,51299.0
30012,45933.5
30013,52927.0
30014,33963.0
30016,175550.5
30017,93863.0
30019,83143.5
30021,56398.0
30022,115096.0
30024,109604.5
30025,39526.0
30028,71926.0
30030,197767.5
30032,41264.0
30033,42741.0
30034,39363.0
30035,53068.5
30038,300000.0
30039,66846.5
30040,199945.5
30041,211876.5
30043,52113.0
30044,56215.0
30045,63058.5
30047,46280.0
30052,173908.5
30054,39247.0
30055,68054.0
30058,51025.0
30060,30569.0
30062,109606.0
30064,57910.0
30066,90297.0
30067,43080.0
30068,119525.0
30071,54661.0
30075,117626.0
30076,50858.0
30078,76200.0
30080,74752.0
30082,29232.0
30083,38914.0
30084,76119.0
30087,97547.5
30088,300000.0
30092,87632.0
30093,32873.0
30094,183870.5
30096,39211.0
30097,112344.0
30101,85217.0
30102,73985.0
30103,55242.0
30106,167714.0
30107,62714.0
30108,38615.0
30113,32566.0
30114,300000.0
30115,86678.0
30116,44559.0
30121,42539.0
30124,37776.0
30125,27568.5
30126,54031.0
30127,90244.0
30132,77958.0
30134,46602.0
30135,70886.0
30137,56461.0
30141,46429.0
30143,50930.0
30144,300000.0
30147,38144.5
30152,75367.0
30153,30825.5
30157,59198.0
30161,28553.5
30165,175569.5
30170,51453.0
30176,42125.0
30178,72564.0
30179,49092.5
30180,41111.0
30183,71145.0
30188,191054.0
30189,92994.0
30204,32063.0
30205,92498.0
30213,53160.0
30214,65232.0
30215,72932.0
30220,47733.0
30222,41597.0
30223,33825.5
30224,48208.0
30228,57044.5
30230,52235.0
30233,45714.5
30236,49526.0
30238,39915.0
30240,19328.0
30241,29814.0
30252,78143.0
30253,54542.0
30259,52763.0
30260,35844.0
30263,55119.0
30265,66154.0
30268,300000.0
30269,85860.0
30273,300000.0
30274,33742.0
30276,300000.0
30277,75154.0
30281,192511.5
30286,46299.0
30290,28044.0
30294,55400.0
30295,39586.0
30296,35589.5
30297,31298.0
30303,52296.0
30305,218400.0
30306,60809.0
30308,51342.0
30309,89290.0
30310,32801.0
30311,38969.5
30312,17233.0
30313,33528.5
30314,21532.0
30315,23191.5
30316,52936.0
30317,39074.0
30318,43781.5
30319,82284.5
30324,119232.0
30327,195650.5
30328,73168.5
30329,38784.5
30331,39799.0
30337,20011.0
30338,300000.0
30340,46693.0
30341,43121.0
30342,64580.0
30344,29016.0
30345,132430.0
30349,40364.0
30350,176627.0
30354,42625.0
30401,27485.0
30410,43081.5
30411,16529.0
30415,33616.0
30417,35581.5
30427,44445.0
30434,23929.0
30439,34954.0
30442,23861.0
30450,29713.5
30453,300000.0
30457,45209.0
30458,36254.0
30461,26548.0
30467,34572.5
30471,31101.0
30474,65872.5
30501,26622.0
30504,47151.0
30506,52744.0
30507,44471.0
30511,37584.0
30512,40735.5
30513,37675.5
30517,188159.5
30518,74157.5
30519,73875.0
30521,43228.0
30523,300000.0
30528,34750.0
30531,33536.5
30533,31858.0
30534,51062.0
30535,40194.0
30536,39507.5
30540,41615.0
30542,60688.0
30546,34008.0
30548,63877.0
30549,64488.0
30553,37429.0
30558,41131.0
30560,55045.0
30565,26181.0
30566,67443.0
30568,29059.0
30571,50950.0
30576,37513.5
30577,29659.0
30605,27398.0
30606,69299.0
30620,50778.0
30621,72681.0
30629,22284.0
30630,43203.0
30635,34291.0
30642,214846.5
30643,25896.5
30650,43662.0
30655,49959.0
30656,43333.0
30662,37764.0
30669,21202.0
30673,39524.0
30677,110719.0
30680,46267.5
30683,28714.0
30701,52432.0
30705,35095.0
30707,48600.0
30720,47208.5
30721,37707.0
30725,31171.0
30728,46505.0
30731,33758.0
30733,36307.0
30736,64915.0
30739,62240.0
30741,24453.0
30742,14904.0
30747,13090.0
30752,35560.5
30755,174872.0
30805,41719.0
30809,92130.0
30814,48496.0
30815,47078.0
30817,28308.0
30824,27133.0
30830,15420.0
30901,17017.0
30904,24638.0
30906,26801.0
30907,72638.5
30909,174902.0
31002,40253.0
31005,98042.0
31006,36217.5
31010,30397.0
31014,30427.5
31015,38439.0
31019,31689.0
31021,25613.0
31022,45061.0
31023,31807.5
31024,32858.5
31027,50538.0
31028,62610.0
31029,36887.0
31030,41740.0
31032,49668.0
31036,45688.0
31042,37421.0
31044,23415.5
31047,76320.0
31052,67078.0
31055,37863.0
31061,54293.5
31063,17964.0
31064,42233.0
31068,14842.0
31069,64217.0
31075,15092.0
31079,41653.0
31082,42091.0
31088,72047.0
31092,31803.0
31093,20337.0
31096,19476.0
31201,13287.0
31204,25392.0
31206,22780.0
31210,53419.5
31211,23194.0
31217,21816.0
31305,150000.0
31312,66206.0
31313,40009.0
31316,43576.0
31321,46122.0
31322,57712.0
31324,75575.0
31326,61475.5
31333,45438.5
31401,44633.0
31404,33922.5
31405,41270.0
31406,33573.0
31408,16129.0
31410,76045.0
31415,27022.0
31419,73779.0
31501,24833.5
31503,30002.0
31510,43668.0
31513,32841.5
31516,48649.0
31520,22364.0
31522,88422.0
31525,31481.0
31533,23895.0
31535,23990.0
31539,300000.0
31545,32380.0
31553,37328.0
31557,28697.5
31558,18974.0
31560,31733.0
31567,35496.0
31569,26196.0
31601,24057.0
31602,39202.0
31605,34204.0
31620,29098.0
31632,32512.0
31634,21172.0
31635,28707.0
31639,37340.0
31643,31573.0
31701,22211.0
31705,32854.0
31707,36330.0
31709,23322.0
31714,300000.0
31716,30958.5
31719,26115.0
31721,71599.0
31730,28648.0
31750,30829.5
31756,34268.0
31768,22596.0
31774,20999.0
31775,20587.5
31779,300000.0
31791,29108.0
31792,29444.0
31794,166769.5
31803,41557.0
31807,27624.0
31811,46397.0
31827,41468.0
31830,23121.0
31833,31453.0
31903,25101.0
31904,35126.0
31905,52960.0
31906,32450.0
31907,39650.0
31909,73174.0
32003,300000.0
32011,54356.0
32024,60492.0
32025,45805.0
32034,55527.0
32038,34093.0
32040,43768.0
32043,69487.0
32053,31937.5
32054,34224.0
32063,43196.0
32064,27968.0
32065,88279.0
32068,174972.0
32073,52809.0
32081,82750.0
32082,98743.0
32084,45312.5
32086,300000.0
32091,46973.0
32092,54052.0
32095,97150.0
32096,166626.0
32097,70640.0
32110,48094.0
32112,35998.5
32114,33511.0
32117,25573.0
32118,28511.0
32119,37519.5
32127,42195.5
32128,77603.5
32129,36907.0
32130,83629.0
32131,29962.0
32136,36323.0
32137,46867.5
32141,40595.5
32148,32142.0
32159,53882.0
32162,52600.0
32164,26633.5
32168,39311.0
32169,49201.0
32174,38643.0
32177,27245.0
32180,50038.0
32195,53065.0
32205,34215.0
32207,37949.0
32208,160168.0
32209,19472.5
32210,55457.5
32211,51750.5
32216,38081.0
32217,16659.0
32218,46203.0
32219,27197.0
32221,80713.0
32223,85950.0
32224,300000.0
32225,75132.0
32233,33570.0
32234,35084.0
32244,44533.0
32246,42893.0
32250,87467.0
32254,31332.0
32256,51507.0
32257,42553.0
32258,80784.0
32259,76828.0
32277,42273.0
32301,44972.5
32303,39098.0
32304,15801.5
32305,38583.0
32308,80946.0
32309,300000.0
32310,30379.0
32311,38546.0
32312,206080.0
32317,300000.0
32320,56171.0
32321,29481.0
32324,34604.5
32327,300000.0
32331,29579.0
32334,300000.0
32344,40557.0
32347,41681.0
32348,300000.0
32351,39240.5
32352,300000.0
32355,55861.0
32358,26230.0
32401,69516.0
32404,47441.0
32405,53222.0
32407,38191.0
32408,47268.0
32413,47631.0
32425,26469.0
32428,34284.0
32430,42002.0
32433,19838.0
32435,30611.0
32440,28689.5
32444,43050.0
32446,39197.0
32448,35046.0
32455,48507.0
32456,36511.0
32459,300000.0
32462,40413.0
32465,30056.0
32466,31526.0
32501,22139.5
32503,42998.5
32504,46237.0
32505,33409.5
32506,53563.0
32507,35679.0
32511,300000.0
32514,166868.5
32526,52629.0
32531,46407.0
32533,88739.0
32534,46968.0
32536,59830.0
32539,300000.0
32541,75946.0
32547,45199.5
32548,35616.0
32563,58344.0
32565,300000.0
32566,67392.0
32567,41014.0
32568,38324.0
32569,56613.0
32570,54254.5
32571,67651.5
32578,131041.0
32579,66813.0
32583,42931.5
32601,11394.0
32605,63281.0
32607,20768.0
32608,42712.0
32609,35538.0
32615,65954.5
32617,25521.0
32618,70501.0
32625,0.0
32626,37992.0
32628,30372.0
32640,35617.0
32641,37333.5
32643,34472.0
32656,44056.5
32669,83264.0
32680,47876.0
32693,47606.0
32696,33709.0
32701,300000.0
32702,31944.0
32703,40056.5
32707,47701.0
32708,181655.0
32712,42917.0
32713,178277.0
32714,43825.0
32720,162252.5
32721,48395.5
32724,39010.0
32725,36552.0
32726,45755.5
32730,41837.0
32738,44876.5
32744,51091.0
32746,80765.0
32750,34285.0
32751,84086.0
32754,51421.0
32757,48295.5
32763,300000.0
32764,49807.0
32765,53608.0
32767,29233.0
32771,44110.0
32773,71265.0
32776,71361.0
32778,300000.0
32780,58929.5
32792,47854.0
32798,50377.5
32801,14572.0
32803,74973.0
32804,83047.0
32805,16263.5
32806,49472.0
32807,35595.0
32808,20727.0
32809,49972.5
32810,41762.5
32812,45542.0
32817,58276.0
32818,47543.0
32819,36571.0
32820,59367.0
32822,32781.0
32824,51134.0
32825,74497.0
32826,80228.0
32828,51240.0
32835,57782.0
32836,101212.0
32839,26736.0
32901,19213.0
32904,50970.0
32905,33478.0
32907,51037.5
32909,49193.0
32920,26894.5
32922,28364.0
32926,62697.5
32927,62599.0
32931,53932.0
32935,52845.0
32937,57446.0
32940,180647.5
32948,44676.0
32951,70738.0
32952,82263.0
32953,31048.0
32955,53812.0
32958,34620.0
32960,46342.0
32962,50758.0
32963,87016.5
32966,32726.0
32967,181010.5
33004,50455.0
33009,33327.0
33010,19719.5
33012,37843.0
33013,24229.0
33014,12639.0
33015,44112.0
33016,36053.5
33018,35837.0
33020,26790.0
33021,69436.5
33023,45055.0
33024,179892.0
33025,71065.0
33026,75598.0
33027,100534.0
33028,17194.0
33029,86672.5
33030,49270.0
33031,300000.0
33032,167649.0
33033,26048.0
33037,86959.0
33040,47053.0
33042,64582.5
33050,57193.0
33054,16527.0
33055,37651.5
33056,47924.0
33060,52513.0
33063,47330.0
33064,41842.0
33065,48910.0
33067,300000.0
33068,35322.0
33069,44409.0
33070,56303.5
33071,88637.0
33073,41619.0
33076,107159.0
33125,22992.0
33126,33009.0
33127,20056.5
33130,49237.0
33132,70620.0
33133,35869.0
33134,45137.0
33135,19332.0
33136,13361.0
33137,41486.5
33138,48759.0
33139,39721.0
33140,85703.0
33141,37732.5
33142,29662.0
33143,57644.0
33144,76591.0
33146,300000.0
33147,28825.0
33149,37670.0
33150,30814.5
33154,66481.0
33155,48793.0
33156,106492.5
33157,66612.0
33160,54918.0
33161,34210.5
33162,65730.0
33165,47077.0
33166,51476.0
33167,32934.0
33168,29292.0
33169,35029.0
33170,28886.0
33172,31562.5
33173,51824.0
33174,48385.0
33175,29807.0
33176,197355.5
33177,173195.5
33178,36851.0
33179,57169.0
33180,91903.0
33181,168262.5
33183,69143.0
33185,75999.0
33186,67477.0
33189,63387.0
33193,167372.5
33196,40052.0
33301,61270.0
33304,69343.0
33308,35767.0
33309,39811.5
33311,33827.0
33312,34874.0
33313,49545.0
33315,28851.0
33316,52255.0
33317,101295.0
33319,33803.0
33321,35761.5
33322,41974.0
33324,89909.0
33325,164395.0
33326,87998.0
33328,119717.0
33330,209642.5
33331,173899.0
33332,113537.0
33334,49987.5
33351,57516.0
33401,28769.0
33403,49853.0
33404,30275.5
33405,62888.5
33406,46816.0
33407,44816.0
33408,80646.0
33409,27905.0
33410,179564.5
33411,70815.0
33413,171416.0
33414,112178.0
33415,34596.0
33417,47027.0
33418,75464.0
33421,24978.0
33426,74031.5
33428,80554.0
33430,37841.5
33431,85494.0
33432,56764.0
33433,57146.0
33435,60286.0
33436,300000.0
33437,57355.0
33440,300000.0
33441,38704.0
33442,58725.0
33444,48787.0
33445,59596.0
33455,182301.0
33458,66426.0
33460,35820.0
33461,41243.0
33462,43109.0
33463,41862.0
33467,102572.0
33470,76289.0
33472,50803.0
33478,77078.0
33484,43095.0
33486,172819.0
33496,87679.0
33498,300000.0
33510,52668.0
33511,76216.0
33513,34346.0
33523,25836.5
33525,40971.0
33527,27902.0
33534,42051.5
33542,35157.0
33543,37012.0
33544,66436.0
33545,300000.0
33547,116789.0
33549,183057.0
33558,300000.0
33563,36468.0
33565,300000.0
33566,52300.0
